Mes;Día;Provincia;Establecimiento;NICA;Total Vales;Total Entregados;Total Cancelados;Total Incidencias;Total Devoluciones
Noviembre;22;Sevilla;Farmacia RAMOS MUÑOZ, Mª ANGELES;'019952;1;1;0;0;0
Noviembre;22;Malaga;Farmacia ROMERO GARCÍA PILAR;'004687;1;1;0;0;0
Noviembre;22;Malaga;Farmacia ALBA PALOMO, JOSE ENRIQUE;'004351;6;4;0;0;0
Noviembre;22;Malaga;FARMACIA ALVAREZ DE AUBAREDE Y FERNANDEZ ALVAREZ, CAROLINA;'004416;3;1;2;0;0
Noviembre;22;Malaga;Farmacia MERIDA GUZMAN, NURIA;'004697;2;2;0;0;0
Noviembre;22;Malaga;Farmacia DIAZ VERA, JOSE MANUEL;'004420;2;2;0;0;0
Noviembre;22;Almeria;Farmacia DURBAN REGUERA, RAFAEL;'018846;1;1;0;0;0
Noviembre;22;Almeria;Farmacia MARTINEZ ALVAREZ, FRANCISCO JAVIER;'018862;4;3;1;0;0
Noviembre;22;Almeria;Farmacia SAAVEDRA GONZALEZ, ARACELI;'018930;1;1;0;0;0
Noviembre;22;Almeria;Farmacia Arenas Sánchez, Adela;'040764;1;1;0;0;0
Noviembre;22;Almeria;Farmacia Sánchez Quesada, José;'019219;1;1;0;0;0
Noviembre;22;Almeria;Farmacia NAVARRETE ALCALÁ, ANTONIO;'018919;2;2;0;0;0
Noviembre;22;Almeria;Farmacia Miranda Membrive, Joaquin;'019079;1;1;0;0;0
Noviembre;22;Almeria;Farmacia RUIZ DE LA FUENTE LIROLA, JORGE;'019033;1;1;0;0;0
Noviembre;22;Almeria;Farmacia BALCAZAR GARCIA, FRANCISCO;'018783;1;1;0;0;0
Noviembre;22;Almeria;Farmacia DURBAN ARMENTERAS, CONCEPCION;'018844;1;1;0;0;0
Noviembre;22;Almeria;Farmacia MATEOS HERNANDEZ, CESAR JESUS;'018892;2;2;0;0;0
Noviembre;22;Almeria;Farmacia GARCIA BALCAZAR, C.B.;'018915;1;1;0;0;0
Noviembre;22;Granada;Farmacia Ortega García CB.;'022703;3;1;2;0;0
Noviembre;22;Granada;Farmacia Roman Merchán CB;'022869;4;0;4;0;0
Noviembre;22;Granada;Farmacia Rancaño Lasso de la Vega-Rancaño Gila;'022838;3;0;3;0;0
Noviembre;22;Granada;Farmacia López y Revilla CB;'022961;5;2;3;0;0
Noviembre;22;Granada;Farmacia V. y L. Bernier Villamor CB;'022964;6;4;2;0;0
Noviembre;22;Granada;Farmacia Ballesteros de la Puerta, Aurelio;'022803;2;0;2;0;0
Noviembre;22;Granada;Farmacia Osuna Cerda, Enrique;'022705;2;2;0;0;0
Noviembre;22;Granada;Farmacia San Francisco de Asís;'041637;8;0;8;0;0
Noviembre;22;Granada;Farmacia Garrido CB;'022978;1;0;1;0;0
Noviembre;22;Granada;Farmacia Vicente Gelabert, María Luisa;'022846;4;4;0;0;0
Noviembre;22;Granada;Farmacia Blanca Calero, Ana María;'022714;2;2;0;0;0
Noviembre;22;Granada;Farmacia González López, Eladio;'022649;5;3;2;0;0
Noviembre;22;Granada;Farmacia HERNÁNDEZ LEYVA, JOSÉ ANTONIO;'041319;2;2;0;0;0
Noviembre;22;Granada;FARMACIA F.J. VALERO SÁNCHEZ;'023043;3;0;3;0;0
Noviembre;22;Granada;Farmacia Luque Atrio, María Ángeles;'022774;1;1;0;0;0
Noviembre;22;Granada;Farmacia VELA BAYONA, FRANCISCO JOSE;'022860;1;1;0;0;0
Noviembre;22;Granada;Farmacia Guiote Ordoñez, Antonio;'022879;3;3;0;0;0
Noviembre;22;Granada;Farmacia Nuño Álvarez, Rocío;'022692;2;2;0;0;0
Noviembre;22;Cadiz;Farmacia Agarrado Luna, José Antonio;'002192;3;3;0;0;0
Noviembre;22;Cadiz;Farmacia Cervilla Lozano, Ernesto;'002376;5;5;0;0;0
Noviembre;22;Cadiz;Farmacia Salado Luque, Manuel;'002405;1;1;0;0;0
Noviembre;22;Cadiz;Farmacia Sánchez de Medina Pacheco, Javier;'002326;1;1;0;0;0
Noviembre;22;Cadiz;Farmacia Vacas Fernández, Manuel;'002351;6;5;1;0;0
Noviembre;22;Cadiz;Farmacia Fernández García, Mª Angeles;'002379;4;4;0;0;0
Noviembre;22;Cadiz;Farmacia López Hurtado, Francisco Tomás;'002407;2;2;0;0;0
Noviembre;22;Cadiz;Farmacia Socias CB.;'002449;2;2;0;0;0
Noviembre;22;Cadiz;Farmacia Martínez Díez, Rafael;'002301;7;7;0;0;0
Noviembre;22;Cadiz;Farmacia Del Río Montes, Magdalena;'002262;1;1;0;0;0
Noviembre;22;Cadiz;Farmacia Machuca Molina CB.;'002394;3;3;0;0;0
Noviembre;22;Cadiz;Farmacia Luna Cardo, Mª de los Angeles;'002476;4;4;0;0;0
Noviembre;22;Cadiz;Farmacia Rodriguez Alario, Pedro;'019173;1;1;0;0;0
Noviembre;22;Cadiz;Farmacia La Velada CB;'002218;3;2;1;0;0
Noviembre;22;Cadiz;Farmacia Rojo Izquierdo, Esperanza CB;'002388;1;1;0;0;0
Noviembre;22;Cadiz;Farmacia Ruíz Fernández de Mesa, Maria Teresa;'002332;3;3;0;0;0
Noviembre;22;Cadiz;Farmacia Piné Méndez-Vázquez Hervás;'002422;4;1;2;0;0
Noviembre;22;Cadiz;Farmacia Sancho García CB;'002392;2;2;0;0;0
Noviembre;22;Cadiz;Farmacia Campo-Cossío Criado, Francisco José;'002175;1;1;0;0;0
Noviembre;22;Cadiz;Farmacia Caro Torrent, Francisco;'019330;3;3;0;0;0
Noviembre;22;Cadiz;Farmacia Del Águila Torres, Antonio;'020592;2;2;0;0;0
Noviembre;22;Cadiz;Farmacia Guerra Castro, Juan Ramón;'002266;2;2;0;0;0
Noviembre;22;Cadiz;Farmacia Vázquez Reyes, Luis Beltran;'002198;1;1;0;0;0
Noviembre;22;Cadiz;Farmacia Rana Verde CB;'002520;1;1;0;0;0
Noviembre;22;Cadiz;Farmacia Lorente Sánchez, Onofre y Antonio R. CB;'018665;2;1;0;0;0
Noviembre;22;Cadiz;Farmacia Mas Bernad, José Antonio;'002202;1;1;0;0;0
Noviembre;22;Cadiz;Farmacia Pérez Cejas, Ana María;'002448;1;1;0;0;0
Noviembre;22;Cadiz;Farmacia Marín Magán, Francisco José;'002421;2;2;0;0;0
Noviembre;22;Cadiz;Farmacia Vigo Molina, Ezequiel;'002524;2;1;0;0;0
Noviembre;22;Cordoba;FARMACIA CASADO FERNANDEZ, ADORACIÓN;'018388;1;1;0;0;0
Noviembre;22;Cordoba;FARMACIA GARCIA CABRERA, RAFAEL;'004967;1;1;0;0;0
Noviembre;22;Cordoba;"Farmacia Casaño Salido, Rafael; Casaño de Cuevas, Rafael";'018156;3;3;0;0;0
Noviembre;22;Cordoba;FARMACIA JIMENEZ JIMENEZ, CARMEN;'018282;1;0;1;0;0
Noviembre;22;Jaen;Farmacia JIMENEZ CB;'004806;1;1;0;0;0
Noviembre;22;Jaen;Farmacia HEREDEROS PEREZ MARTINEZ ROMÁN;'004737;3;3;0;0;0
Noviembre;22;Jaen;FARMACIA LANAGRAN MUSAT, PEDRO;'022415;1;1;0;0;0
Noviembre;22;Jaen;FARMACIA TUTAU GOMEZ, Mª ANGELES;'004753;3;0;3;0;0
Noviembre;22;Jaen;Farmacia Risquez Madridejos, Juan Pedro;'004816;1;1;0;0;0
Noviembre;22;Jaen;Farmacia LOPEZ DE AGUILAR, MARTA;'004665;1;1;0;0;0
Noviembre;22;Huelva;Farmacia Rite Duque CB;'022322;3;3;0;0;0
Noviembre;22;Huelva;Farmacia López Barrero, Pedro José;'023112;2;2;0;0;0
Noviembre;22;Huelva;Farmacia Ronchel Garcia, Fulvia;'023171;2;2;0;0;0
Noviembre;22;Huelva;Farmacia Conde Sayago, Francisca Luisa;'022542;1;1;0;0;0
Noviembre;22;Huelva;Farmacia García Maestre, Jorge Juan;'023454;3;3;0;0;0
Noviembre;23;Sevilla;Farmacia Mañas Alcalde, Luis Francisco;'020120;3;3;0;0;0
Noviembre;23;Sevilla;Farmacia Villafranca CB;'019962;3;3;0;0;0
Noviembre;23;Sevilla;Farmacia Gonzalez Ramirez, Mario;'019745;1;1;0;0;0
Noviembre;23;Sevilla;Farmacia Velasco Godoy, Antonia Jesús;'019980;2;1;1;0;0
Noviembre;23;Sevilla;Farmacia Galán Miró, Francisco José;'020516;2;0;0;0;0
Noviembre;23;Sevilla;Farmacia González Ruíz, Consuelo;'020281;1;0;0;0;0
Noviembre;23;Sevilla;Farmacia Castellano Nogales, Jimena;'020481;1;1;0;0;0
Noviembre;23;Sevilla;Farmacia Santiago Labrador Freire;'020138;3;3;0;0;0
Noviembre;23;Sevilla;Farmacia Gutiérrez Aranda, Mª Carmen;'019873;2;2;0;0;0
Noviembre;23;Sevilla;Farmacia Francisco Balsera Pérez;'020439;1;1;0;0;0
Noviembre;23;Sevilla;Farmacia Martagón Barrero, Rocío;'020218;2;2;0;0;0
Noviembre;23;Sevilla;Farmacia Central CB;'020029;1;1;0;0;0
Noviembre;23;Sevilla;Farmacia Marín Bustamante, Concepción;'020473;4;4;0;0;0
Noviembre;23;Sevilla;Farmacia Leopoldo González Sanz de Andino;'020480;2;2;0;0;0
Noviembre;23;Sevilla;Farmacia Campello Quero, Enrique;'020212;1;0;1;0;0
Noviembre;23;Sevilla;Farmacia Lucas Campos, Fernanda;'020543;1;1;0;0;0
Noviembre;23;Sevilla;Farmacia JUAREZ MANZANO, JAVIER;'020493;1;1;0;0;0
Noviembre;23;Sevilla;Farmacia Cruz Joya, Carmen;'020472;4;3;0;0;0
Noviembre;23;Sevilla;Farmacia Sanz Soriano, Felipe;'020165;1;1;0;0;0
Noviembre;23;Sevilla;Farmacia Barea Ledesma, Juan Luis;'020467;3;1;2;0;0
Noviembre;23;Sevilla;Farmacia Gómez Rubio CB;'020377;1;1;0;0;0
Noviembre;23;Sevilla;Farmacia Murillo Delgado, Francisco;'019856;2;2;0;0;0
Noviembre;23;Sevilla;Farmacia Óptica Valdés Arenas C.B.;'020348;6;6;0;0;0
Noviembre;23;Sevilla;Farmacia Sánchez Martín, Sandra María;'020020;1;1;0;0;0
Noviembre;23;Sevilla;Farmacia Oblaré Román, María del Mar;'039990;1;1;0;0;0
Noviembre;23;Sevilla;Farmacia Mª Luisa Pareja Domínguez;'020117;1;1;0;0;0
Noviembre;23;Sevilla;Farmacia Lahoz Recuero, Cándido Miguel;'020137;8;8;0;0;0
Noviembre;23;Sevilla;Farmacia PIO XII, C.B.;'019938;3;3;0;0;0
Noviembre;23;Sevilla;Farmacia Romero Mozo, Mariana;'020427;2;2;0;0;0
Noviembre;23;Sevilla;Farmacia Rosa Mª Rodrigo Calvo;'020397;2;2;0;0;0
Noviembre;23;Sevilla;Farmacia Romero García, Francisco;'022751;1;1;0;0;0
Noviembre;23;Sevilla;Farmacia Manuel Rider Pérez;'020476;3;2;1;0;0
Noviembre;23;Sevilla;Farmacia VILLALBA ORELLANA, CARMEN;'020125;3;3;0;0;0
Noviembre;23;Sevilla;Farmacia Zoilo Pazos Ramírez;'040029;2;2;0;0;0
Noviembre;23;Sevilla;Farmacia Carvajal CB;'020328;1;1;0;0;0
Noviembre;23;Sevilla;Farmacia Martinez Sarmiento, Diego;'020463;1;1;0;0;0
Noviembre;23;Sevilla;Farmacia Santa Aurelia CB;'019907;1;1;0;0;0
Noviembre;23;Sevilla;Farmacia Sarmiento Robles, José Luis;'019966;3;3;0;0;0
Noviembre;23;Sevilla;Farmacia Troncoso López, Pablo;'020222;1;1;0;0;0
Noviembre;23;Sevilla;Farmacia Campo de las Beatas CB;'020372;4;2;2;0;0
Noviembre;23;Sevilla;Farmacia Burgos 9 CB;'034243;4;3;1;0;0
Noviembre;23;Sevilla;Farmacia Vera Chavez, Joaquin;'020448;1;1;0;0;0
Noviembre;23;Sevilla;Farmacia García-Donas CB;'020011;1;1;0;0;0
Noviembre;23;Sevilla;FARMACIA MARTÍN ALFARO;'020438;2;2;0;0;0
Noviembre;23;Sevilla;Farmacia Muñoz Ruiz, Angel José;'020361;3;3;0;0;0
Noviembre;23;Sevilla;Farmacia Cano Delmas, Isabel María;'020193;1;1;0;0;0
Noviembre;23;Sevilla;Farmacia Ldas. Eloisa Sánchez y Ana Parejo CB;'020224;3;3;0;0;0
Noviembre;23;Sevilla;Farmacia Díaz Borrego CB;'020143;5;5;0;0;0
Noviembre;23;Sevilla;Farmacia Álvarez de Sotomayor Paz, María Teresa;'019844;1;1;0;0;0
Noviembre;23;Sevilla;Farmacia Menayo Mena, Federico;'020270;1;1;0;0;0
Noviembre;23;Sevilla;Farmacia Fernández Rojo CB;'020363;1;1;0;0;0
Noviembre;23;Sevilla;Farmacia Amador Ballesteros, Purificación;'040194;1;1;0;0;0
Noviembre;23;Sevilla;Farmacia Díaz Parradela, Manuel Mª;'020670;2;1;1;0;0
Noviembre;23;Sevilla;Farmacia Osma Alonso, Pasión;'020458;1;1;0;0;0
Noviembre;23;Sevilla;Farmacia Curiel Lopez, Juan Francisco;'020554;3;2;1;0;0
Noviembre;23;Sevilla;Farmacia León Ortega, Manuel;'019836;2;2;0;0;0
Noviembre;23;Sevilla;Farmacia Olias Valdes, Milagros;'019882;1;1;0;0;0
Noviembre;23;Sevilla;Farmacia Beato Blanco, Rosalía;'020339;1;1;0;0;0
Noviembre;23;Sevilla;Farmacia Guillen Jiménez, Adelina;'020147;2;2;0;0;0
Noviembre;23;Sevilla;Farmacia Gil de Reboleño Roselló, Elisa;'002380;2;2;0;0;0
Noviembre;23;Sevilla;Farmacia Aguilera Ibañez, Mª Luisa;'020321;2;2;0;0;0
Noviembre;23;Sevilla;Farmacia Balsera Fernandez, Encarnación;'019813;2;1;1;0;0
Noviembre;23;Sevilla;Farmacia Ángel María Ariza Abascal;'020251;1;1;0;0;0
Noviembre;23;Sevilla;Farmacia RAMOS MUÑOZ, Mª ANGELES;'019952;1;0;0;0;0
Noviembre;23;Sevilla;Farmacia PICUPHARMA CB;'020577;1;1;0;0;0
Noviembre;23;Sevilla;Farmacia CAMACHO CORREDERA, JOSE MARIA;'039953;1;1;0;0;0
Noviembre;23;Cadiz;Farmacia Guerra Castro, Juan Ramón;'002266;2;2;0;0;0
Noviembre;23;Cadiz;Farmacia Vacas Fernández, Manuel;'002351;2;2;0;0;0
Noviembre;23;Cadiz;Farmacia Del Río Montes, Magdalena;'002262;4;3;1;0;0
Noviembre;23;Cadiz;Farmacia Marín Magán, Francisco José;'002421;1;1;0;0;0
Noviembre;23;Cadiz;Farmacia Cabrera Medina, Olga;'002328;1;1;0;0;0
Noviembre;23;Cadiz;Farmacia Martínez Díez, Rafael;'002301;2;2;0;0;0
Noviembre;23;Cadiz;Farmacia López Hurtado, Francisco Tomás;'002407;2;2;0;0;0
Noviembre;23;Cadiz;Farmacia Sánchez de Medina Pacheco, Javier;'002326;1;1;0;0;0
Noviembre;23;Cadiz;Farmacia Ameneiro Busto, Enrique;'020777;1;1;0;0;0
Noviembre;23;Cadiz;Farmacia Machuca Molina CB.;'002394;2;2;0;0;0
Noviembre;23;Cadiz;Farmacia Rojo Izquierdo, Esperanza CB;'002388;1;1;0;0;0
Noviembre;23;Cadiz;Farmacia RIVAS C.B.;'002287;2;2;0;0;0
Noviembre;23;Cadiz;Farmacia Vázquez Reyes, Luis Beltran;'002198;2;2;0;0;0
Noviembre;23;Cadiz;Farmacia Cervilla Lozano, Ernesto;'002376;1;1;0;0;0
Noviembre;23;Cadiz;Farmacia Del Águila Torres, Antonio;'020592;1;0;0;0;0
Noviembre;23;Cadiz;Farmacia Caro Torrent, Francisco;'019330;7;7;0;0;0
Noviembre;23;Cadiz;Farmacia Alcalá Carlés, José Luis y Mª del Mar;'002147;1;1;0;0;0
Noviembre;23;Cadiz;Farmacia Socias CB.;'002449;2;2;0;0;0
Noviembre;23;Cadiz;Farmacia La Velada CB;'002218;1;0;1;0;0
Noviembre;23;Cadiz;Farmacia Díaz Ríos CB;'019105;2;2;0;0;0
Noviembre;23;Cadiz;Farmacia Rodriguez Alario, Pedro;'019173;1;1;0;0;0
Noviembre;23;Cadiz;Farmacia Fernández García, Mª Angeles;'002379;3;3;0;0;0
Noviembre;23;Cadiz;Farmacia Sancho García CB;'002392;2;2;0;0;0
Noviembre;23;Cadiz;Farmacia Campo-Cossío Criado, Francisco José;'002175;2;2;0;0;0
Noviembre;23;Jaen;Farmacia Pérez Fernández, Juan Luis CB;'004739;2;2;0;0;0
Noviembre;23;Jaen;FARMACIA GONZALEZ PASADAS, RAFAEL;'004787;6;6;0;0;0
Noviembre;23;Jaen;Farmacia TROYANO RECHE, EVARISTO;'004661;4;3;1;0;0
Noviembre;23;Jaen;Farmacia Almagro Platero, María Rosa;'002142;1;1;0;0;0
Noviembre;23;Jaen;Farmacia JIMENEZ CB;'004806;1;1;0;0;0
Noviembre;23;Jaen;FARMACIA TUTAU GOMEZ, Mª ANGELES;'004753;7;0;6;0;0
Noviembre;23;Jaen;FARMACIA PILAR Y CONCEPCIÓN GARCÍA C.B.;'004771;3;3;0;0;0
Noviembre;23;Jaen;Farmacia Risquez Madridejos, Juan Pedro;'004816;2;2;0;0;0
Noviembre;23;Jaen;Farmacia RUIZ BUENO, MARTA;'004938;1;1;0;0;0
Noviembre;23;Almeria;Farmacia Miranda Membrive, Joaquin;'019079;2;2;0;0;0
Noviembre;23;Almeria;Farmacia GUTIERREZ GARCIA, MIGUEL ANGEL;'018947;1;1;0;0;0
Noviembre;23;Almeria;Farmacia GNECCO Y LEAL, C.P.;'018924;1;0;1;0;0
Noviembre;23;Almeria;Farmacia DELGADO NARANJO, C.B.;'018839;2;2;0;0;0
Noviembre;23;Almeria;Farmacia FERNÁNDEZ PIQUERAS, ANTONIO;'018869;1;1;0;0;0
Noviembre;23;Almeria;Farmacia Caparrós y Reina CB;'018823;1;1;0;0;0
Noviembre;23;Almeria;Farmacia NAVARRETE ALCALÁ, ANTONIO;'018919;4;4;0;0;0
Noviembre;23;Almeria;Farmacia RUIZ DE LA FUENTE LIROLA, JORGE;'019033;1;1;0;0;0
Noviembre;23;Almeria;Farmacia JIMÉNEZ SANTISTEBAN, JUAN JOSÉ;'018969;1;1;0;0;0
Noviembre;23;Almeria;Farmacia RUIZ HUELVES, ELOY ALBERTO;'018958;1;1;0;0;0
Noviembre;23;Almeria;Farmacia MARTINEZ ALVAREZ, FRANCISCO JAVIER;'018862;3;3;0;0;0
Noviembre;23;Almeria;Farmacia AGÚERO GIL CB;'018772;1;1;0;0;0
Noviembre;23;Almeria;Farmacia MARTIN-MESTRES MORENO, GUILLERMO;'019038;2;2;0;0;0
Noviembre;23;Almeria;Farmacia DURBAN ARMENTERAS, CONCEPCION;'018844;1;1;0;0;0
Noviembre;23;Almeria;Farmacia GARCIA LOPEZ, JUAN ANTONIO;'018898;2;2;0;0;0
Noviembre;23;Almeria;Farmacia MARTINEZ ROLDAN, C.B.;'019178;1;1;0;0;0
Noviembre;23;Almeria;Farmacia DURBAN REGUERA, RAFAEL;'018846;1;1;0;0;0
Noviembre;23;Almeria;Farmacia RUIZ COLLADO, JUANA MARIA;'019182;1;1;0;0;0
Noviembre;23;Almeria;Farmacia GARCIA BALCAZAR, C.B.;'018915;1;1;0;0;0
Noviembre;23;Cordoba;FARMACIA CASADO FERNANDEZ, ADORACIÓN;'018388;4;4;0;0;0
Noviembre;23;Cordoba;FARMACIA BUGELLA ALTAMIRANO, ELENA;'004944;3;3;0;0;0
Noviembre;23;Cordoba;"Farmacia Casaño Salido, Rafael; Casaño de Cuevas, Rafael";'018156;2;2;0;0;0
Noviembre;23;Cordoba;FARMACIA GARCIA CABRERA, RAFAEL;'004967;2;2;0;0;0
Noviembre;23;Cordoba;Farmacia Ortega Medina, Luis Francisco;'004998;1;1;0;0;0
Noviembre;23;Cordoba;FARMACIA JIMENEZ JIMENEZ, CARMEN;'018282;1;0;1;0;0
Noviembre;23;Huelva;Farmacia López Barrero, Pedro José;'023112;1;1;0;0;0
Noviembre;23;Huelva;Farmacia Conde Sayago, Francisca Luisa;'022542;2;1;1;0;0
Noviembre;23;Huelva;Farmacia Martin Fernandez, Mercedes;'023119;2;2;0;0;0
Noviembre;23;Huelva;Farmacia Macias Infante, Jose Carlos;'022484;1;1;0;0;0
Noviembre;23;Huelva;Farmacia García Maestre, Jorge Juan;'023454;1;1;0;0;0
Noviembre;23;Huelva;Farmacia Pérez Domínguez CB;'022598;2;1;1;0;0
Noviembre;23;Granada;Farmacia San Francisco de Asís;'041637;12;0;12;0;0
Noviembre;23;Granada;Farmacia Roman Merchán CB;'022869;4;0;4;0;0
Noviembre;23;Granada;Farmacia Rancaño Lasso de la Vega-Rancaño Gila;'022838;5;0;3;0;0
Noviembre;23;Granada;Farmacia Ortega García CB.;'022703;3;3;0;0;0
Noviembre;23;Granada;Farmacia HERNÁNDEZ LEYVA, JOSÉ ANTONIO;'041319;2;2;0;0;0
Noviembre;23;Granada;Farmacia MARTINEZ RUIZ, FRANCISCO L.;'022739;12;4;0;0;0
Noviembre;23;Granada;Farmacia López y Revilla CB;'022961;3;1;2;0;0
Noviembre;23;Granada;Farmacia Iriarte Bustos, María del Carmen;'022615;1;1;0;0;0
Noviembre;23;Granada;Farmacia VELA BAYONA, FRANCISCO JOSE;'022860;3;3;0;0;0
Noviembre;23;Granada;Farmacia V. y L. Bernier Villamor CB;'022964;6;4;2;0;0
Noviembre;23;Granada;Farmacia Garrido CB;'022978;2;1;1;0;0
Noviembre;23;Granada;Farmacia González López, Eladio;'022649;5;3;2;0;0
Noviembre;23;Granada;Farmacia Vicente Gelabert, María Luisa;'022846;3;3;0;0;0
Noviembre;23;Granada;Farmacia NESTARES RINCON, LUIS JAVIER;'022679;1;1;0;0;0
Noviembre;23;Granada;Farmacia Álvarez Mendoza, María José;'022991;1;1;0;0;0
Noviembre;23;Granada;Farmacia Ballesteros de la Puerta, Aurelio;'022803;4;4;0;0;0
Noviembre;23;Granada;FARMACIA F.J. VALERO SÁNCHEZ;'023043;5;2;3;0;0
Noviembre;23;Granada;Farmacia Porres Ureña, María Isabel;'022916;1;1;0;0;0
Noviembre;23;Granada;Farmacia Blanca Calero, Ana María;'022714;1;1;0;0;0
Noviembre;23;Granada;Farmacia Mingorance;'022683;1;1;0;0;0
Noviembre;23;Granada;Farmacia Jiménez Barrionuevo, Juan Eloy;'022737;1;1;0;0;0
Noviembre;23;Granada;Farmacia GONZALEZ SANCHEZ, JUAN LUIS;'023059;1;1;0;0;0
Noviembre;23;Malaga;FARMACIA ALVAREZ DE AUBAREDE Y FERNANDEZ ALVAREZ, CAROLINA;'004416;1;1;0;0;0
Noviembre;23;Malaga;Farmacia Florido Alba, Francisco;'004278;4;2;2;0;0
Noviembre;23;Malaga;Farmacia Mingorance Gutiérrez Antonio;'004297;1;1;0;0;0
Noviembre;23;Malaga;Farmacia PORRAS BALLESTEROS, Mª CARMEN;'004694;1;1;0;0;0
Noviembre;23;Malaga;Farmacia NAVARRO ZURITA, ALICIA;'004447;1;1;0;0;0
Noviembre;23;Malaga;Farmacia MALO MANSO, IZASKUN;'004459;4;2;0;0;0
Noviembre;24;Huelva;Farmacia Macias Infante, Jose Carlos;'022484;3;3;0;0;0
Noviembre;24;Huelva;Farmacia Conde Sayago, Francisca Luisa;'022542;2;2;0;0;0
Noviembre;24;Huelva;Farmacia BENÍTEZ ROMERO CB;'022588;3;3;0;0;0
Noviembre;24;Huelva;Farmacia Rite Duque CB;'022322;1;1;0;0;0
Noviembre;24;Huelva;Farmacia Ronchel Garcia, Fulvia;'023171;1;1;0;0;0
Noviembre;24;Huelva;Farmacia López Barrero, Pedro José;'023112;1;1;0;0;0
Noviembre;24;Huelva;Farmacia Pérez Domínguez CB;'022598;4;3;1;0;0
Noviembre;24;Almeria;Farmacia MARTIN-MESTRES MORENO, GUILLERMO;'019038;1;1;0;0;0
Noviembre;24;Almeria;Farmacia RUIZ DE LA FUENTE LIROLA, JORGE;'019033;1;1;0;0;0
Noviembre;24;Almeria;Farmacia GARCIA LOPEZ, JUAN ANTONIO;'018898;1;1;0;0;0
Noviembre;24;Almeria;Farmacia Caparrós y Reina CB;'018823;1;1;0;0;0
Noviembre;24;Almeria;Farmacia ORTEGA CABALLERO, JOSE MARIA;'018817;1;1;0;0;0
Noviembre;24;Almeria;Farmacia Arenas Sánchez, Adela;'040764;1;1;0;0;0
Noviembre;24;Almeria;Farmacia GUTIERREZ GARCIA, MIGUEL ANGEL;'018947;2;2;0;0;0
Noviembre;24;Almeria;Farmacia BALCAZAR GARCIA, FRANCISCO;'018783;1;1;0;0;0
Noviembre;24;Almeria;Farmacia Sánchez Quesada, José;'019219;1;1;0;0;0
Noviembre;24;Almeria;Farmacia ROMERO MALDONADO, JUAN JOSE;'019180;1;1;0;0;0
Noviembre;24;Almeria;Farmacia DURBAN ARMENTERAS, CONCEPCION;'018844;1;1;0;0;0
Noviembre;24;Almeria;Farmacia HERENCIA YACENTE DON ADOLFO MARTINEZ DE LA PEÑA;'019043;1;1;0;0;0
Noviembre;24;Almeria;Farmacia NAVARRETE ALCALÁ, ANTONIO;'018919;1;1;0;0;0
Noviembre;24;Cordoba;Farmacia Cruz Padilla, Práxedes;'018558;2;1;1;0;0
Noviembre;24;Cordoba;FARMACIA GUTIERREZ DELGADO, DAVID;'004948;1;1;0;0;0
Noviembre;24;Cordoba;Farmacia ORTEGA GALLEGO, ANTONIO J.;'004990;3;1;2;0;0
Noviembre;24;Cordoba;FARMACIA GARCIA CABRERA, RAFAEL;'004967;2;2;0;0;0
Noviembre;24;Cordoba;FARMACIA BUGELLA ALTAMIRANO, ELENA;'004944;3;2;0;0;0
Noviembre;24;Cordoba;FARMACIA PARDO AGUIRRE, Mª FERNANDA;'018152;1;1;0;0;0
Noviembre;24;Cordoba;FARMACIA JIMENEZ JIMENEZ, CARMEN;'018282;2;2;0;0;0
Noviembre;24;Cordoba;FARMACIA CASADO FERNANDEZ, ADORACIÓN;'018388;4;3;0;0;0
Noviembre;24;Cordoba;Farmacia Millán Gómez, Rafael;'005052;1;1;0;0;0
Noviembre;24;Sevilla;Farmacia Romero Mozo, Mariana;'020427;3;3;0;0;0
Noviembre;24;Sevilla;Farmacia PONCE GARCÍA MARÍA LUISA;'020124;3;3;0;0;0
Noviembre;24;Sevilla;Farmacia Villafranca CB;'019962;5;5;0;0;0
Noviembre;24;Sevilla;Farmacia Puerto Zegri CB;'020297;3;3;0;0;0
Noviembre;24;Sevilla;Farmacia Gil de Reboleño Roselló, Elisa;'002380;2;2;0;0;0
Noviembre;24;Sevilla;Farmacia Florido Perez, Maria Reyes;'019965;1;1;0;0;0
Noviembre;24;Sevilla;Farmacia Sevilla Este CB;'020560;1;0;1;0;0
Noviembre;24;Sevilla;Farmacia Jaime Román Alvarado;'019811;2;2;0;0;0
Noviembre;24;Sevilla;Farmacia Castellano Nogales, Jimena;'020481;2;2;0;0;0
Noviembre;24;Sevilla;Farmacia Amador Ballesteros, Purificación;'040194;1;1;0;0;0
Noviembre;24;Sevilla;Farmacia Balsera Fernandez, Encarnación;'019813;2;1;1;0;0
Noviembre;24;Sevilla;Farmacia Martagón Barrero, Rocío;'020218;1;1;0;0;0
Noviembre;24;Sevilla;Farmacia Buzo Sánchez, Luis Guillermo;'039954;4;4;0;0;0
Noviembre;24;Sevilla;Farmacia Relimpio Ortega, Fernando Pedro;'020434;1;1;0;0;0
Noviembre;24;Sevilla;Farmacia Cruz Joya, Carmen;'020472;1;1;0;0;0
Noviembre;24;Sevilla;Farmacia Barea Ledesma, Juan Luis;'020467;3;2;1;0;0
Noviembre;24;Sevilla;Farmacia La Botica Blanca CB;'020081;1;1;0;0;0
